100 100
0.499176 0.450405 0.0955784 0.214783 0.242214 0.209377 0.412075 0.331649 0.829664 0.530683 0.656047 0.286797 0.306028 0.329902 0.419306 0.436409 0.878786 0.279139 0.406527 0.313695 0.679174 0.814018 0.762972 0.951113 0.204397 0.549193 0.983896 0.101637 0.196559 0.739875 0.452332 0.867336 0.763096 0.732667 0.499469 0.341768 0.461179 0.651767 0.743707 0.928312 0.160902 0.441251 0.620658 0.757171 0.0793887 0.905604 0.335337 0.286979 0.597927 0.829508 0.873333 0.762443 0.864875 0.962432 0.53796 0.707127 0.0791224 0.359279 0.664628 0.235074 0.324841 0.8963 0.826227 0.398245 0.905852 0.421772 0.651231 0.290744 0.240951 0.215687 0.900089 0.0420256 0.655307 0.84381 0.624818 0.667493 0.133865 0.0884981 0.311414 0.0314172 0.12853 0.295209 0.273117 0.477736 0.608544 0.129912 0.405667 0.819312 0.581651 0.4762 0.0285289 0.558364 0.778705 0.749787 0.420929 0.847585 0.0673877 0.581005 0.00966444 0.701149
0.602311 0.455345 0.673262 0.572922 0.658954 0.64018 0.192889 0.418855 0.637046 0.83094 0.911693 0.475773 0.158958 0.423946 0.450623 0.905729 0.538247 0.879762 0.624433 0.575844 0.692691 0.92281 0.996715 0.298344 0.979057 0.574801 0.340289 0.944529 0.733884 0.0886926 0.708027 0.216343 0.871539 0.792029 0.0379767 0.928137 0.304384 0.0525245 0.764845 0.074506 0.700838 0.876188 0.491667 0.364421 0.586306 0.634443 0.160652 0.428371 0.2483 0.828935 0.586846 0.666842 0.402857 0.0774304 0.61947 0.756183 0.612335 0.292449 0.0769971 0.711453 0.0918216 0.336014 0.221046 0.243775 0.858737 0.583206 0.234668 0.737387 0.908907 0.806935 0.465948 0.531056 0.484575 0.859669 0.73076 0.937929 0.0831744 0.968356 0.791237 0.62683 0.183961 0.555534 0.239354 0.848966 0.559964 0.536875 0.485842 0.955478 0.541728 0.0269644 0.630961 0.338259 0.763526 0.362108 6.33133e-05 0.461223 0.884423 0.115949 0.591623 0.993201
0.399227 0.300034 0.881965 0.807911 0.234454 0.039391 0.464437 0.535091 0.150249 0.669316 0.677575 0.129312 0.752911 0.462072 0.620172 0.523723 0.698483 0.769466 0.646896 0.823761 0.66159 0.749887 0.256909 0.344918 0.335094 0.670113 0.511 0.0832291 0.694833 0.00513641 0.861402 0.0668428 0.841703 0.940866 0.743092 0.113605 0.288307 0.40916 0.184431 0.00994734 0.450708 0.221125 0.534822 0.141523 0.953316 0.297306 0.843309 0.240708 0.199718 0.658529 0.423188 0.270412 0.458006 0.902148 0.546195 0.659262 0.555869 0.0480491 0.548862 0.459171 0.81276 0.381893 0.050703 0.453624 0.75877 0.335658 0.974844 0.676359 0.66264 0.582021 0.75802 0.222975 0.842156 0.620649 0.00971243 0.4382 0.925819 0.701883 0.94226 0.183396 0.0587217 0.628006 0.693251 0.112172 0.699851 0.36081 0.948359 0.165845 0.425636 0.59608 0.908769 0.0992323 0.252611 0.70232 0.427316 0.131158 0.124893 0.942455 0.011769 0.00416899
0.254617 0.135507 0.730679 0.352066 0.118841 0.285759 0.63486 0.0317688 0.110795 0.498806 0.20829 0.982826 0.0330236 0.909801 0.287487 0.257225 0.293468 0.524243 0.115882 0.739347 0.722441 0.674043 0.546604 0.661004 0.607744 0.9879 0.415848 0.0312499 0.434915 0.956788 0.0668103 0.604855 0.39061 0.934978 0.972807 0.406591 0.327931 0.817271 0.134456 0.504131 0.615785 0.754625 0.318864 0.986938 0.404923 0.0937838 0.442146 0.769429 0.539948 0.271819 0.282554 0.13105 0.699451 0.768592 0.183733 0.372122 0.902859 0.15084 0.832811 0.2601 0.0596023 0.583382 0.00200897 0.225465 0.407688 0.548294 0.999341 0.555704 0.458959 0.535021 0.0562064 0.136585 0.224349 0.262291 0.812606 0.760064 0.597729 0.218666 0.889526 0.703533 0.609473 0.0215677 0.843932 0.500836 0.0846503 0.763183 0.374947 0.360655 0.684318 0.359453 0.4358 0.312858 0.0948413 0.0945144 0.454328 0.237385 0.379802 0.469811 0.984765 0.722902
0.962056 0.14599 0.10953 0.380214 0.304759 0.923321 0.00984665 0.474838 0.555971 0.0941193 0.182525 0.325246 0.0680675 0.569321 0.899412 0.132934 0.945034 0.4576 0.783222 0.742811 0.876607 0.462754 0.0709759 0.817569 0.983554 0.18985 0.479426 0.569434 0.867586 0.427946 0.861314 0.558045 0.557482 0.650599 0.973703 0.852036 0.0572384 0.980736 0.946708 0.549388 0.171215 0.345966 0.670344 0.921421 0.883913 0.134772 0.555615 0.638409 0.814427 0.712033 0.0954147 0.177021 0.904612 0.253742 0.463524 0.149291 0.207849 0.771185 0.827633 0.847123 0.711764 0.992659 0.415999 0.332462 0.831236 0.424465 0.2198 0.598084 0.627849 0.17332 0.762005 0.449308 0.82397 0.518863 0.433567 0.304708 0.341545 0.855917 0.282597 0.912965 0.738732 0.0848826 0.590785 0.680627 0.735427 0.825481 0.166266 0.529079 0.489935 0.541488 0.905666 0.086223 0.651695 0.617494 0.0474881 0.299955 0.976962 0.863227 0.853427 0.00446707
0.426007 0.881196 0.0377991 0.572301 0.519762 0.131715 0.855014 0.087967 0.643831 0.203803 0.258398 0.789304 0.7604 0.608697 0.401327 0.905389 0.148739 0.956704 0.353581 0.202814 0.82319 0.960586 0.0161742 3.39668e-05 0.0539319 0.078206 0.994049 0.797568 0.730629 0.284461 0.367216 0.244882 0.15261 0.34582 0.50804 0.942864 0.430856 0.868581 0.365235 0.90824 0.300664 0.25654 0.517047 0.0189103 0.993019 0.256528 0.717723 0.817914 0.953265 0.470188 0.891024 0.193997 0.117024 0.663004 0.507263 0.34831 0.567563 0.592881 0.469741 0.557638 0.144034 0.953632 0.92089 0.530862 0.588832 0.831289 0.294762 0.808584 0.759851 0.681309 0.726299 0.202655 0.959936 0.013367 0.997492 0.519941 0.0716245 0.424425 0.720498 0.266206 0.186615 0.260327 0.160466 0.899518 0.397516 0.975081 0.00180825 0.440906 0.586681 0.988968 0.644662 0.0390049 0.944231 0.367372 0.171678 0.661713 0.201331 0.22514 0.746395 0.289805
0.484781 0.698325 0.388221 0.102589 0.484508 0.408868 0.121294 0.895915 0.0521287 0.575403 0.559257 0.151221 0.212012 0.678947 0.35819 0.216052 0.0930236 0.0187437 0.635953 0.059819 0.0588224 0.59844 0.452871 0.532329 0.512138 0.0438151 0.213077 0.920655 0.309987 0.256716 0.483339 0.538006 0.715375 0.274672 0.297078 0.106895 0.953981 0.0129275 0.0365264 0.649372 0.757638 0.166559 0.463379 0.976224 0.0468238 0.801702 0.0172995 0.975594 0.104462 0.230833 0.495375 0.41321 0.279224 0.0499768 0.832218 0.802935 0.435802 0.91367 0.580923 0.0976024 0.525648 0.665209 0.325468 0.744893 0.938895 0.471233 0.129082 0.308848 0.243873 0.905925 0.226363 0.801398 0.330508 0.215847 0.279499 0.898234 0.356904 0.723238 0.72878 0.0896329 0.0648159 0.63366 0.481568 0.232259 0.558687 0.150926 0.57345 0.0679071 0.0059986 0.689078 0.00796457 0.771415 0.794514 0.81128 0.553203 0.30311 0.821802 0.136534 0.570192 0.0225002
0.113558 0.587669 0.975394 0.349564 0.977139 0.838407 0.128369 0.557708 0.76401 0.36037 0.56576 0.716341 0.143074 0.555824 0.231828 0.926743 0.383868 0.197302 0.226782 0.818286 0.182942 0.232689 0.968244 0.830585 0.483887 0.829456 0.889574 0.656069 0.331883 0.959218 0.510642 0.75945 0.151912 0.456753 0.81358 0.483549 0.740328 0.487959 0.274988 0.932977 0.442686 0.00843064 0.762949 0.999814 0.267276 0.334279 0.29165 0.675228 0.29481 0.0407945 0.632562 0.410917 0.283207 0.86733 0.825225 0.610802 0.686274 0.450408 0.616289 0.581729 0.439873 0.454413 0.907423 0.174732 0.889991 0.085276 0.230586 0.558238 0.911324 0.961574 0.202362 0.950793 0.631441 0.61662 0.246489 0.367655 0.862369 0.206997 0.750028 0.33852 0.0133145 0.743543 0.736164 0.597511 0.839081 0.276963 0.415024 0.851883 0.516575 0.0707042 0.498305 0.50028 0.632346 0.234963 0.849694 0.132293 0.303453 0.656419 0.0724073 0.445574
0.0649604 0.636547 0.0187918 0.803846 0.364073 0.541924 0.873346 0.165873 0.611751 0.902289 0.777334 0.830133 0.961424 0.438661 0.522326 0.0199709 0.138957 0.230895 0.999184 0.207558 0.190323 0.729369 0.998355 0.868586 0.17437 0.471519 0.866855 0.279634 0.156233 0.915669 0.624464 0.431908 0.606266 0.291238 0.572497 0.795905 0.990994 0.531532 0.243626 0.610551 0.810677 0.960258 0.561965 0.850241 0.466461 0.969382 0.122369 0.935345 0.882847 0.572791 0.671355 0.486325 0.949316 0.74489 0.364197 0.117904 0.0474892 0.706048 0.919708 0.311503 0.706703 0.510818 0.628814 0.0319681 0.5851 0.280942 0.574353 0.841666 0.790429 0.78088 0.589564 0.217377 0.203759 0.196258 0.949306 0.524559 0.542555 0.804904 0.466894 0.499442 0.214616 0.535024 0.717064 0.427388 0.715295 0.455578 0.300205 0.0698657 0.144481 0.717267 0.0404589 0.87331 0.597704 0.841429 0.12029 0.203814 0.736213 0.222151 0.9485 0.382168
0.568758 0.939416 0.193024 0.870811 0.250587 0.20406 0.190604 0.1497 0.256261 0.267388 0.320674 0.0526678 0.774103 0.369127 0.936122 0.416411 0.841474 0.772327 0.888781 0.518004 0.0201488 0.104475 0.0317235 0.403294 0.225132 0.631606 0.795088 0.775089 0.439342 0.411985 0.306578 0.0843391 0.0255367 0.653693 0.236555 0.740091 0.244051 0.426024 0.10216 0.590642 0.491275 0.974959 0.106864 0.148627 0.588918 0.76771 0.689548 0.971534 0.505289 0.964951 0.270762 0.0862926 0.888464 0.578127 0.53169 0.387083 0.372239 0.362012 0.458848 0.760743 0.384152 0.712335 0.541172 0.086472 0.50904 0.818615 0.234467 0.0933862 0.759055 0.344622 0.259233 0.402135 0.739072 0.131705 0.865832 0.696595 0.563448 0.872605 0.722412 0.287771 0.986257 0.653392 0.118663 0.303922 0.995221 0.37869 0.149594 0.326961 0.374951 0.463217 0.248592 0.848701 0.99856 0.209759 0.894914 0.0798466 0.234678 0.880957 0.52689 0.315224
0.80631 0.989698 0.28559 0.560989 0.441434 0.245849 0.157874 0.471437 0.106652 0.225384 0.702572 0.136225 0.678627 0.601248 0.250837 0.882831 0.656269 0.0213496 0.232892 0.980304 0.980246 0.274064 0.868367 0.26305 0.164428 0.981819 0.466248 0.794927 0.513011 0.875587 0.412631 0.426702 0.733332 0.661063 0.281042 0.694753 0.490917 0.435197 0.992319 0.398715 0.00138877 0.971272 0.639858 0.685074 0.675871 0.615201 0.692991 0.803632 0.877447 0.721391 0.428988 0.95523 0.589085 0.537053 0.341899 0.725109 0.314556 0.311734 0.645392 0.819186 0.655308 0.139155 0.264491 0.838727 0.487064 0.746704 0.211895 0.687959 0.455032 0.357161 0.561079 0.658741 0.931986 0.727347 0.712093 0.654309 0.741298 0.934597 0.819288 0.109733 0.71925 0.684824 0.861689 0.966231 0.543533 0.939316 0.544857 0.768304 0.831941 0.771888 0.190542 0.0226917 0.36127 0.971514 0.0951548 0.617928 0.0510726 0.844157 0.84915 0.461965
0.311303 0.5086 0.054378 0.448004 0.921212 0.917443 0.793226 0.493095 0.0574388 0.0834162 0.949608 0.665035 0.920726 0.281095 0.104979 0.350716 0.972794 0.217242 0.912143 0.622546 0.933648 0.05634 0.586778 0.0583014 0.969539 0.292671 0.285057 0.593598 0.268992 0.028029 0.116522 0.24658 0.837123 0.90448 0.577238 0.291512 0.236176 0.733575 0.160069 0.499443 0.469598 0.715349 0.844237 0.710151 0.613696 0.19037 0.398681 0.883793 0.64922 0.135892 0.0431795 0.376446 0.687498 0.916483 0.938842 0.0690154 0.302852 0.571272 0.106802 0.749097 0.979703 0.898677 0.811078 0.334942 0.843855 0.963865 0.521321 0.573919 0.317213 0.516621 0.239124 0.633279 0.823752 0.110112 0.747595 0.0449412 0.994874 0.0890545 0.60995 0.635681 0.884493 0.465346 0.665775 0.014436 0.652287 0.0726991 0.904975 0.175577 0.0622682 0.7118 0.797617 0.989243 0.442204 0.0213506 0.193075 0.714987 0.515974 0.261169 0.0663481 0.595019
0.225782 0.794387 0.336164 0.948162 0.509794 0.0591366 0.157419 0.40211 0.000969623 0.598979 0.165077 0.961007 0.277338 0.340826 0.274046 0.736329 0.945359 0.200206 0.212431 0.462317 0.280158 0.7261 0.456529 0.12435 0.0312811 0.801977 0.560028 0.0951254 0.790999 0.917293 0.467858 0.0367283 0.205286 0.73449 0.698956 0.628651 0.85988 0.481907 0.643627 0.829249 0.187343 0.328942 0.47812 0.468669 0.375788 0.563531 0.616122 0.308671 0.365678 0.930282 0.714541 0.771128 0.53273 0.188774 0.528924 0.343398 0.173979 0.424137 0.647272 0.604016 0.0485097 0.053157 0.227338 0.872945 0.680363 0.942241 0.252043 0.525345 0.458002 0.0104505 0.587151 0.463383 0.285461 0.839776 0.248427 0.169914 0.625566 0.525433 0.223883 0.624288 0.0831843 0.983902 0.172922 0.695842 0.752514 0.195303 0.795731 0.395596 0.251144 0.0597445 0.258522 0.971582 0.692725 0.725579 0.339142 0.57249 0.216354 0.289536 0.0449107 0.945515
0.26309 0.227284 0.757856 0.121005 0.0407677 0.317356 0.802567 0.985517 0.355782 0.0635109 0.121315 0.0557022 0.70991 0.115978 0.773336 0.157408 0.338407 0.674217 0.962687 0.542627 0.0346521 0.926054 0.101336 0.304184 0.91209 0.973603 0.638883 0.703591 0.25098 0.788352 0.507258 0.821054 0.523728 0.254238 0.971019 0.653897 0.990813 0.278132 0.508508 0.403164 0.18082 0.782197 0.806695 0.628935 0.844621 0.352326 0.807032 0.591479 0.379438 0.347918 0.396274 0.109228 0.293262 0.454341 0.444135 0.133753 0.241544 0.027665 0.181064 0.156035 0.645724 0.138987 0.479143 0.88844 0.492732 0.053343 0.0482142 0.579681 0.217559 0.462862 0.493963 0.223135 0.655607 0.671055 0.726494 0.383405 0.32679 0.122763 0.0559143 0.330034 0.153178 0.21154 0.330256 0.995349 0.396157 0.310695 0.876297 0.542317 0.658061 0.34594 0.844298 0.911061 0.606886 0.822415 0.237665 0.500358 0.235208 0.0690622 0.486024 0.702313
0.314747 0.165984 0.083574 0.795878 0.568891 0.551405 0.974264 0.870628 0.786621 0.0520123 0.89432 0.277382 0.763397 0.674284 0.444173 0.687772 0.970814 0.471997 0.981986 0.0689657 0.312882 0.587938 0.869805 0.308166 0.328546 0.020656 0.295699 0.708716 0.551069 0.504995 0.280596 0.495889 0.178089 0.999562 0.945934 0.218902 0.25444 0.54675 0.571712 0.25719 0.108369 0.528585 0.216015 0.274579 0.205176 0.584841 0.259891 0.80522 0.861796 0.240673 0.973983 0.0999954 0.377449 0.258858 0.130722 0.0152155 0.149165 0.45008 0.0375769 0.875872 0.149096 0.319461 0.856583 0.126025 0.0039123 0.122833 0.646051 0.320316 0.473298 0.898552 0.854167 0.19073 0.0306291 0.109019 0.161168 0.517565 0.834969 0.87601 0.821252 0.815095 0.390576 0.0996971 0.164298 0.839667 0.905751 0.143625 0.540824 0.953206 0.166724 0.0153306 0.0150956 0.874739 0.90647 0.937741 0.339027 0.180598 0.472618 0.0434725 0.337955 0.610163
0.400289 0.308394 0.172382 0.0600779 0.178066 0.397962 0.841963 0.321175 0.658059 0.118456 0.279134 0.243839 0.723091 0.883836 0.815362 0.219141 0.67502 0.308911 0.127075 0.533817 0.135146 0.977873 0.301807 0.286377 0.00505427 0.394155 0.899549 0.0923122 0.589419 0.143811 0.328109 0.144724 0.427026 0.129928 0.612462 0.769124 0.886511 0.87085 0.522077 0.959534 0.298056 0.76903 0.56611 0.551022 0.108473 0.362201 0.481435 0.710261 0.811612 0.900039 0.544736 0.218425 0.960853 0.0718866 0.287081 0.436027 0.390887 0.411514 0.139798 0.579724 0.194916 0.930535 0.937617 0.918356 0.761166 0.916735 0.123703 0.112844 0.542687 0.748273 0.732416 0.284987 0.549343 0.518159 0.824659 0.706902 0.389352 0.0992324 0.983499 0.735735 0.849352 0.338635 0.281636 0.451248 0.934194 0.7862 0.0572761 0.265024 0.0788472 0.854068 0.565838 0.84047 0.798435 0.984468 0.994369 0.0234142 0.20864 0.482572 0.991028 0.176302
0.172403 0.81789 0.835755 0.247796 0.651407 0.550204 0.764453 0.44513 0.248993 0.0397135 0.288932 0.492172 0.476594 0.0515627 0.758847 0.681199 0.416336 0.184493 0.540852 0.0840011 0.841834 0.0126913 0.750126 0.659962 0.000506398 0.750835 0.173018 0.357082 0.0650619 0.466697 0.852553 0.930069 0.256039 0.880394 0.661661 0.0111513 0.0217864 0.203695 0.271167 0.599367 0.697684 0.280668 0.0560827 0.222741 0.586114 0.461205 0.421774 0.00948409 0.519971 0.723797 0.884505 0.601626 0.548742 0.12422 0.957565 0.0726266 0.544993 0.24418 0.210001 0.198785 0.580152 0.263341 0.145457 0.948072 0.209727 0.0812753 0.0116964 0.322994 0.877992 0.709324 0.470713 0.44536 0.463303 0.592406 0.274773 0.137936 0.306387 0.784904 0.356793 0.296606 0.434872 0.181284 0.468487 0.906491 0.046271 0.567422 0.543204 0.500763 0.434387 0.502155 0.520476 0.541369 0.821945 0.602171 0.791904 0.130662 0.214219 0.304747 0.730547 0.358582
