50 50
0.801129 0.0960988 0.283165 0.311327 0.34514 0.926805 0.530326 0.0718526 0.401549 0.765124 0.763529 0.835938 0.965811 0.432069 0.319995 0.546899 0.507512 0.736176 0.668111 0.777043 0.280098 0.987604 0.603463 0.694107 0.330802 0.298296 0.410947 0.942621 0.272263 0.93853 0.755105 0.63931 0.611648 0.603076 0.837585 0.592461 0.369714 0.794147 0.900781 0.807632 0.957064 0.248983 0.120267 0.489362 0.510034 0.241861 0.464352 0.122673 0.800066 0.605142
0.130343 0.752702 0.666989 0.607914 0.228213 0.885609 0.685954 0.828997 0.0132825 0.818774 0.215915 0.244782 0.121519 0.852879 0.0957808 0.793866 0.401928 0.91508 0.999657 0.662018 0.149079 0.840823 0.204734 0.810349 0.926442 0.465044 0.0974283 0.546854 0.304348 0.385583 0.272108 0.319936 0.516482 0.842325 0.00484855 0.524388 0.964949 0.322671 0.0434424 0.381605 0.42448 0.221263 0.782233 0.234106 0.268324 0.935947 0.324623 0.603982 0.291928 0.0343858
0.731411 0.137967 0.567605 0.416563 0.341205 0.429922 0.085541 0.481914 0.982117 0.313344 0.11079 0.749149 0.551816 0.0499511 0.86028 0.0554785 0.311275 0.48262 0.69167 0.422 0.399588 0.50441 0.893375 0.809088 0.0737001 0.752898 0.568231 0.733258 0.281071 0.957742 0.0837387 0.568866 0.900288 0.26828 0.220964 0.133558 0.113315 0.618959 0.259494 0.232732 0.393508 0.841543 0.436518 0.310355 0.205248 0.861813 0.749967 0.90875 0.927648 0.466676
0.762203 0.603909 0.680282 0.828539 0.865112 0.915885 0.878175 0.430433 0.913814 0.868886 0.372759 0.344368 0.941887 0.17367 0.749294 0.271905 0.677363 0.121156 0.698965 0.747308 0.823514 0.520148 0.782201 0.79801 0.412695 0.183638 0.562668 0.302508 0.231416 0.997037 0.153392 0.578467 0.26049 0.245331 0.272721 0.119116 0.141107 0.310071 0.849861 0.618016 0.451818 0.734407 0.623284 0.454339 0.632939 0.959715 0.260471 0.910707 0.20385 0.593244
0.61686 0.336588 0.17964 0.773824 0.238785 0.36973 0.564233 0.780957 0.61444 0.447527 0.055609 0.446637 0.557507 0.30424 0.902574 0.404019 0.171342 0.575154 0.829414 0.250369 0.600662 0.0249377 0.631734 0.820344 0.670516 0.525509 0.897762 0.290188 0.18893 0.645442 0.623261 0.355985 0.721382 0.795738 0.0602799 0.725689 0.294723 0.591059 0.159007 0.680856 0.435683 0.445365 0.81829 0.0729014 0.432034 0.906852 0.375664 0.822134 0.300754 0.69729
0.2897 0.956551 0.782655 0.0322919 0.918182 0.22737 0.601354 0.776896 0.8366 0.68786 0.315813 0.960534 0.960377 0.906149 0.114663 0.566782 0.731726 0.713263 0.235506 0.32067 0.978629 0.549931 0.82685 0.721556 0.886248 0.295045 0.6814 0.336616 0.035489 0.471941 0.924606 0.771172 0.68921 0.236995 0.211165 0.00130922 0.560004 0.799387 0.692598 0.976861 0.611269 0.975347 0.56945 0.305363 0.920819 0.198163 0.0744889 0.907587 0.641434 0.147105
0.674774 0.265714 0.0201916 0.755869 0.753372 0.524307 0.729417 0.37456 0.503553 0.561626 0.524692 0.0143623 0.939874 0.695931 0.699197 0.0361732 0.648209 0.618445 0.508225 0.743473 0.574178 0.92505 0.494141 0.25314 0.00621943 0.255581 0.0986696 0.914008 0.311228 0.189783 0.711496 0.8085 0.184385 0.900156 0.235102 0.922706 0.747488 0.832882 0.405776 0.884589 0.782999 0.590501 0.465665 0.630883 0.914681 0.237095 0.167081 0.80301 0.790173 0.0473415
0.884024 0.834017 0.752626 0.383235 0.415455 0.11365 0.612672 0.39616 0.420107 0.816603 0.247949 0.0665812 0.397831 0.715756 0.99086 0.0358881 0.014718 0.83162 0.57022 0.452612 0.330112 0.439817 0.145698 0.333411 0.681904 0.588527 0.910806 0.657748 0.0829466 0.786837 0.33532 0.862689 0.246722 0.457719 0.177495 0.752093 0.796899 0.609399 0.752759 0.577657 0.217781 0.0169837 0.876507 0.805648 0.453158 0.988587 0.660825 0.943278 0.618197 0.411404
0.826292 0.651164 0.597114 0.857245 0.249428 0.082334 0.425692 0.521555 0.452791 0.559617 0.513918 0.0894263 0.61931 0.265587 0.190617 0.605337 0.955123 0.827782 0.109477 0.381328 0.412471 0.150102 0.58715 0.538259 0.0799111 0.0624355 0.128781 0.356736 0.645967 0.858883 0.151466 0.650601 0.297807 0.624872 0.923283 0.51231 0.501017 0.981463 0.0779701 0.00721621 0.670983 0.408401 0.187415 0.909385 0.570101 0.550204 0.985357 0.929986 0.558958 0.852613
0.283634 0.900149 0.592696 0.279496 0.286319 0.444583 0.0170001 0.88496 0.292725 0.656961 0.496696 0.252151 0.149563 0.858068 0.626368 0.870204 0.946962 0.809585 0.884416 0.514629 0.988192 0.515267 0.632475 0.131632 0.0266753 0.605197 0.665724 0.566448 0.217986 0.471995 0.132036 0.122377 0.178034 0.224872 0.770356 0.668372 0.0974642 0.205872 0.790893 0.473728 0.9778 0.2393 0.241583 0.164137 0.722351 0.905771 0.429846 0.149206 0.962411 0.504916
0.676051 0.0270527 0.628957 0.134893 0.898024 0.151653 0.460726 0.238003 0.193554 0.676718 0.125426 0.721997 0.0546896 0.520302 0.869041 0.249488 0.621331 0.170362 0.727637 0.864054 0.408623 0.491446 0.162859 0.781285 0.567799 0.418266 0.0763957 0.77186 0.536036 0.290806 0.805536 0.569339 0.918708 0.786812 0.486682 0.514658 0.912599 0.17945 0.546315 0.485054 0.0854822 0.881114 0.101363 0.124358 0.411292 0.272124 0.990977 0.00179895 0.566309 0.308148
0.197215 0.169355 0.180067 0.76474 0.902105 0.542146 0.48169 0.151818 0.749171 0.706113 0.263345 0.669649 0.603751 0.983207 0.222595 0.0416665 0.421689 0.126905 0.107965 0.475086 0.195253 0.434113 0.578676 0.526823 0.776966 0.708257 0.67414 0.978288 0.617805 0.39953 0.244878 0.820989 0.620372 0.105371 0.115993 0.540282 0.429691 0.699457 0.193475 0.869516 0.820275 0.432276 0.0158452 0.0900979 0.502375 0.420281 0.896882 0.479936 0.940648 0.624135
0.0527699 0.624471 0.261325 0.214282 0.786063 0.305014 0.441696 0.640233 0.614656 0.979248 0.292426 0.710337 0.660783 0.142001 0.473435 0.117792 0.689039 0.222416 0.50169 0.512337 0.979026 0.311398 0.966434 0.0974626 0.781386 0.776857 0.792701 0.836785 0.247893 0.842341 0.565308 0.783814 0.970467 0.180093 0.59247 0.775985 0.596458 0.129895 0.398917 0.620269 0.366334 0.51238 0.0434895 0.235 0.376468 0.0240594 0.821426 0.745332 0.668359 0.0920948
0.299289 0.964353 0.565642 0.971184 0.136542 0.125987 0.903113 0.584352 0.165441 0.522637 0.907015 0.0212544 0.306551 0.42769 0.521849 0.13845 0.242865 0.0229615 0.641324 0.332299 0.0684188 0.259636 0.19711 0.500482 0.931015 0.216897 0.412267 0.296755 0.567024 0.272048 0.665691 0.645605 0.487965 0.243896 0.38506 0.355526 0.521924 0.904634 0.173908 0.746081 0.497528 0.0492749 0.21441 0.574102 0.276613 0.0804093 0.499802 0.451454 0.165229 0.0685763
0.248533 0.893089 0.454821 0.214144 0.585873 0.667754 0.410113 0.159316 0.689048 0.77461 0.675582 0.535181 0.749356 0.854195 0.0693898 0.733989 0.395927 0.752449 0.702803 0.131837 0.72122 0.831249 0.504161 0.276035 0.469216 0.821494 0.0603316 0.851383 0.493485 0.853114 0.567394 0.521408 0.967118 0.283149 0.084899 0.57752 0.987139 0.941844 0.562465 0.267162 0.0450555 0.613325 0.840429 0.0139359 0.519817 0.12219 0.419353 0.451685 0.325356 0.886198
0.449768 0.711631 0.0438078 0.603447 0.563454 0.197264 0.90871 0.984683 0.123422 0.262998 0.337546 0.658764 0.406379 0.702977 0.418833 0.31493 0.129054 0.164005 0.967945 0.136487 0.359885 0.922252 0.851313 0.536992 0.633626 0.811772 0.256351 0.252163 0.0390168 0.636197 0.761675 0.361908 0.939319 0.15717 0.00153406 0.622284 0.635052 0.562569 0.602014 0.0948396 0.52451 0.714475 0.376057 0.655114 0.668672 0.355755 0.790094 0.422548 0.576814 0.114117
0.109811 0.611933 0.451044 0.597647 0.816688 0.869963 0.476025 0.952507 0.853536 0.615894 0.996169 0.580745 0.0336568 0.316569 0.923795 0.868909 0.278982 0.988292 0.277839 0.263451 0.306905 0.396677 0.148079 0.536674 0.605199 0.707548 0.14385 0.761635 0.117756 0.769854 0.584298 0.627807 0.337128 0.317321 0.725441 0.812433 0.772154 0.281712 0.29008 0.436458 0.0127674 0.302623 0.543958 0.107585 0.908053 0.801707 0.601032 0.610244 0.0486456 0.681424
0.608823 0.389252 0.974588 0.910437 0.894723 0.0542433 0.991848 0.529973 0.294283 0.793303 0.427806 0.997214 0.869852 0.192116 0.729167 0.930808 0.97288 0.482057 0.158968 0.942595 0.867319 0.699586 0.70694 0.911319 0.704892 0.501348 0.738025 0.720486 0.521084 0.725356 0.296441 0.000100466 0.771693 0.944878 0.281713 0.931144 0.667926 0.614574 0.260322 0.151647 0.69584 0.0386827 0.0114382 0.146723 0.7952 0.690394 0.806355 0.433007 0.276781 0.367011
0.394367 0.956285 0.550948 0.955745 0.722689 0.831036 0.906794 0.495219 0.301466 0.103563 0.608674 0.0965577 0.0661061 0.519738 0.187372 0.603486 0.556612 0.903213 0.130104 0.957286 0.686953 0.766993 0.0736126 0.0124514 0.91349 0.994587 0.682672 0.61743 0.345917 0.957743 0.207334 0.526767 0.923178 0.858205 0.646081 0.712769 0.643935 0.381531 0.816832 0.41371 0.864138 0.533315 0.491452 0.0459689 0.0466677 0.800975 0.261289 0.0257196 0.0726743 0.249664
0.877945 0.430379 0.516092 0.999948 0.552963 0.977576 0.156872 0.696478 0.89661 0.658185 0.687704 0.684647 0.318733 0.074977 0.627921 0.524945 0.618357 0.00428058 0.0436404 0.87282 0.992483 0.181325 0.691957 0.68237 0.210182 0.868177 0.300075 0.387499 0.427401 0.266158 0.975095 0.919136 0.623866 0.406049 0.448671 0.513799 0.128552 0.198228 0.46133 0.459734 0.346892 0.295809 0.211485 0.664412 0.828067 0.70617 0.893096 0.992535 0.324019 0.0763541
0.0269621 0.948485 0.870041 0.834054 0.578924 0.240521 0.676615 0.363429 0.215609 0.329878 0.555329 0.0333845 0.172864 0.408957 0.572417 0.772079 0.319676 0.925719 0.905481 0.197261 0.547126 0.370555 0.053537 0.366608 0.152065 0.236254 0.110703 0.797959 0.109466 0.910402 0.681437 0.778151 0.209251 0.256218 0.809434 0.574533 0.991834 0.182382 0.407528 0.231275 0.295856 0.901776 0.0817475 0.720774 0.906628 0.45239 0.0827713 0.430104 0.0504508 0.600572
0.189869 0.147164 0.571861 0.974405 0.215936 0.99785 0.375581 0.45191 0.400935 0.48177 0.685694 0.0256947 0.0800453 0.0362811 0.592307 0.335946 0.560132 0.00695931 0.480714 0.0236127 0.745791 0.631576 0.481602 0.343772 0.890952 0.877654 0.134562 0.744378 0.548145 0.435632 0.401438 0.326595 0.613038 0.722403 0.384404 0.491861 0.36226 0.303046 0.592172 0.227369 0.233532 0.685134 0.739309 0.798634 0.773056 0.276412 0.252361 0.499668 0.158001 0.908264
0.0398474 0.420226 0.596272 0.516782 0.784437 0.587571 0.322198 0.620312 0.992571 0.0880863 0.174439 0.92735 0.593252 0.945872 0.862007 0.485357 0.161832 0.0371996 0.467937 0.083796 0.327524 0.936933 0.559544 0.897512 0.700713 0.735271 0.22051 0.433887 0.558388 0.0654336 0.0495392 0.856398 0.197276 0.46337 0.59431 0.478064 0.0998166 0.22007 0.790417 0.214742 0.894539 0.708246 0.323985 0.252597 0.585426 0.399981 0.60688 0.412743 0.49052 0.377568
0.643756 0.529817 0.863345 0.218913 0.0419903 0.383086 0.964428 0.642663 0.991657 0.920756 0.688239 0.2073 0.797878 0.282796 0.374921 0.254048 0.927785 0.071331 0.334387 0.790657 0.117437 0.157397 0.737405 0.216822 0.521184 0.407893 0.677686 0.291561 0.585985 0.402243 0.118259 0.628026 0.136804 0.197587 0.807088 0.9727 0.928029 0.480258 0.707337 0.352201 0.868381 0.735536 0.237611 0.372873 0.449742 0.91171 0.763934 0.732614 0.785718 0.298462
0.945011 0.927947 0.687837 0.936209 0.939356 0.114483 0.084085 0.987621 0.968979 0.446561 0.97215 0.460398 0.139492 0.755487 0.0659453 0.60698 0.79937 0.335802 0.427676 0.806529 0.183776 0.116451 0.391166 0.161472 0.814462 0.668659 0.027995 0.667828 0.364821 0.905938 0.522728 0.75607 0.317692 0.453561 0.253884 0.648546 0.118658 0.15367 0.541953 0.576757 0.926221 0.891109 0.906353 0.00873485 0.931584 0.179021 0.762585 0.193156 0.391227 0.510735
0.0246214 0.4017 0.618476 0.402895 0.0332265 0.178214 0.448731 0.552143 0.657479 0.184024 0.28532 0.853421 0.308566 0.979142 0.907562 0.697739 0.252671 0.365401 0.472538 0.302757 0.0125352 0.955261 0.735103 0.252718 0.82454 0.568639 0.790043 0.1125 0.282162 0.872755 0.897276 0.000350686 0.180371 0.418988 0.128821 0.995253 0.896381 0.714328 0.850448 0.927583 0.731498 0.446847 0.0631053 0.671045 0.0468878 0.246174 0.218158 0.993064 0.00555786 0.681889
0.689774 0.311496 0.338159 0.265651 0.228752 0.644963 0.901106 0.0160969 0.338585 0.593836 0.585776 0.380544 0.431521 0.818795 0.101153 0.0364004 0.795158 0.0844177 0.384584 0.635169 0.848077 0.155307 0.234546 0.467371 0.154276 0.91964 0.898104 0.848958 0.000585587 0.0405582 0.693879 0.740084 0.620953 0.811209 0.347229 0.386248 0.600006 0.88498 0.577092 0.998705 0.514017 0.328231 0.233306 0.010421 0.127987 0.413999 0.62414 0.41525 0.266197 0.694955
0.455225 0.0152373 0.982562 0.766468 0.270393 0.61555 0.107406 0.791603 0.0909092 0.323482 0.422531 0.758914 0.547179 0.463948 0.336704 0.535153 0.737224 0.0890766 0.974401 0.60962 0.236587 0.911583 0.693937 0.897025 0.864049 0.360705 0.323033 0.680593 0.66443 0.885525 0.650141 0.439815 0.887514 0.280063 0.716582 0.924413 0.923718 0.297874 0.51288 0.863902 0.819256 0.688067 0.205351 0.739413 0.179441 0.198196 0.450806 0.166838 0.278792 0.526566
0.398252 0.434967 0.99053 0.269943 0.398271 0.333279 0.00872588 0.287996 0.851597 0.52451 0.530091 0.907492 0.152944 0.535936 0.142298 0.211444 0.550162 0.527706 0.279159 0.718751 0.588984 0.028416 0.267564 0.487599 0.906387 0.159906 0.750702 0.397294 0.338775 0.745504 0.0220462 0.516094 0.948384 0.255248 0.13234 0.321967 0.93892 0.667071 0.219202 0.479564 0.824853 0.377848 0.675478 0.0236491 0.584473 0.753499 0.695647 0.182134 0.779932 0.629456
0.0590941 0.788972 0.570673 0.218924 0.214015 0.696968 0.0302559 0.599451 0.728106 0.77125 0.985489 0.485393 0.0850432 0.142484 0.136467 0.318274 0.223292 0.277524 0.815603 0.31517 0.773773 0.979405 0.134606 0.13177 0.919725 0.170745 0.726452 0.893314 0.99939 0.736149 0.776213 0.681146 0.76011 0.715471 0.183501 0.810485 0.644892 0.942775 0.90977 0.096147 0.702229 0.903483 0.475885 0.309176 0.965013 0.973769 0.680884 0.8268 0.79109 0.603257
0.429845 0.629372 0.348185 0.540186 0.32003 0.331656 0.376792 0.346226 0.383743 0.58088 0.488134 0.0934365 0.176491 0.308731 0.337873 0.0558835 0.616602 0.670673 0.937378 0.792346 0.153664 0.578613 0.752382 0.651768 0.966979 0.63839 0.57707 0.467231 0.501988 0.318896 0.938745 0.905059 0.491164 0.688757 0.613741 0.355305 0.781863 0.291534 0.670932 0.0900286 0.466298 0.0949906 0.236995 0.695982 0.7005 0.452654 0.527888 0.00805397 0.387575 0.774585
0.808867 0.23626 0.614708 0.600961 0.986135 0.998975 0.874063 0.376412 0.182187 0.823192 0.687035 0.00346453 0.455648 0.324853 0.347382 0.319268 0.322123 0.543983 0.620846 0.0841488 0.612918 0.792221 0.750657 0.865221 0.638639 0.614891 0.0760309 0.732077 0.632512 0.401275 0.258522 0.248231 0.0177292 0.302741 0.281182 0.85684 0.601186 0.151948 0.880492 0.893771 0.916376 0.18007 0.001675 0.238007 0.231859 0.696351 0.00490987 0.855712 0.705923 0.0531728
0.465606 0.433282 0.714289 0.704773 0.313422 0.946866 0.684385 0.884636 0.799298 0.557866 0.498107 0.492728 0.698049 0.806025 0.621649 0.30299 0.456075 0.637135 0.856106 0.0266806 0.180544 0.528815 0.0601865 0.524009 0.969888 0.734626 0.424222 0.98958 0.723192 0.797376 0.894856 0.840141 0.604607 0.79705 0.878322 0.953769 0.140653 0.611648 0.922956 0.625205 0.764154 0.372629 0.734321 0.203548 0.318724 0.307022 0.296809 0.0463251 0.105154 0.486114
0.452124 0.718411 0.924302 0.870419 0.329912 0.66846 0.973594 0.839274 0.912032 0.853195 0.823545 0.681172 0.418073 0.753085 0.517822 0.238644 0.0251472 0.977025 0.0308175 0.343375 0.125724 0.390293 0.87182 0.774677 0.417371 0.965367 0.886714 0.376557 0.441383 0.320322 0.979816 0.115058 0.0928761 0.0152824 0.733873 0.313525 0.530385 0.519804 0.704726 0.423459 0.837866 0.574797 0.490375 0.843091 0.21044 0.838876 0.370731 0.317621 0.033978 0.835373
0.866207 0.257549 0.626362 0.817238 0.984375 0.746372 0.738338 0.250824 0.937057 0.625453 0.291834 0.783833 0.23799 0.440565 0.732855 0.742042 0.118041 0.819351 0.703087 0.188338 0.778646 0.129849 0.339229 0.280733 0.503699 0.697097 0.766107 0.719175 0.485127 0.950596 0.220469 0.81304 0.892009 0.795085 0.359398 0.518612 0.463348 0.575384 0.860333 0.195196 0.879326 0.504834 0.573362 0.320135 0.746055 0.289903 0.302998 0.941615 0.848267 0.169672
0.523001 0.885534 0.504752 0.944389 0.830283 0.82095 0.815783 0.750455 0.796944 0.901663 0.448185 0.423964 0.872307 0.132239 0.783792 0.445567 0.881692 0.185472 0.333345 0.653934 0.27012 0.121474 0.257493 0.231673 0.895811 0.504149 0.985449 0.789361 0.504325 0.305428 0.735042 0.114982 0.698826 0.756434 0.961253 0.196946 0.246375 0.668891 0.06346 0.222401 0.106056 0.445461 0.945918 0.296672 0.894428 0.49902 0.206163 0.360793 0.559542 0.538865
0.457515 0.0286148 0.810068 0.907113 0.25622 0.301678 0.352463 0.881647 0.965938 0.781515 0.701753 0.180388 0.0901508 0.836968 0.776001 0.36018 0.390184 0.224706 0.892229 0.284635 0.855951 0.175494 0.722924 0.771173 0.735281 0.672338 0.694917 0.614934 0.3292 0.63837 0.851168 0.116483 0.482953 0.122702 0.906771 0.665656 0.747037 0.645715 0.119318 0.220956 0.390952 0.549911 0.263305 0.425421 0.88954 0.738128 0.838508 0.066755 0.0213249 0.566818
0.859316 0.242642 0.683345 0.369588 0.186275 0.60755 0.0349054 0.36531 0.689328 0.348416 0.376961 0.629901 0.831048 0.267834 0.459761 0.572128 0.553952 0.826972 0.212484 0.293792 0.162005 0.196646 0.124985 0.323717 0.467013 0.890782 0.56747 0.526318 0.990049 0.180495 0.898462 0.912889 0.297642 0.95813 0.106069 0.450301 0.33675 0.390672 0.27325 0.846277 0.173364 0.89271 0.897262 0.982935 0.76427 0.182153 0.0614686 0.164889 0.301424 0.890665
0.842444 0.454362 0.677389 0.574223 0.108923 0.934556 0.713591 0.944299 0.240352 0.99009 0.644047 0.455654 0.489565 0.144188 0.684166 0.152296 0.506199 0.0546065 0.509341 0.264614 0.958718 0.027895 0.555886 0.482953 0.105344 0.579927 0.98922 0.609159 0.910557 0.744927 0.688736 0.388423 0.887212 0.226357 0.138786 0.24922 0.0290536 0.316523 0.277719 0.906899 0.874167 0.351889 0.780425 0.088417 0.491155 0.958264 0.0113038 0.140386 0.0532952 0.769132
0.248927 0.312118 0.484252 0.875304 0.505801 0.0595087 0.948479 0.521948 0.706147 0.978745 0.889775 0.879049 0.642302 0.081545 0.547528 0.161328 0.275115 0.294081 0.85939 0.517505 0.481025 0.548848 0.968098 0.317524 0.106129 0.374752 0.715819 0.035063 0.380166 0.389675 0.914073 0.876315 0.591565 0.393448 0.0626634 0.206041 0.461526 0.0661702 0.45976 0.0138208 0.271349 0.983944 0.610465 0.473044 0.175607 0.748648 0.0288853 0.60869 0.293989 0.501806
